código,nome,descrição,atualizado_em,Unidade,num_registros,primeira_data,ultima_data,intervalo_dias,valor_min,valor_max,media_valor,desvio_padrao_valor,media_frequencia,frequencia,status_atividade,status_download
1,"Exchange rate, Free, United States dollar (sale), 1","Exchange rate, Free, United States dollar (sale), 1.",2024-09-15 15:54:06,c.m.u./US$,9972.0,1984-11-28,2024-09-13,2.0,0.829,71153.0,848.4458685318892,4693.351543279467,1.4574809466506218,Diária,Ativa,
11,"Interest rate, Selic","Interest rate, Selic.",2024-09-15 16:11:42,% p.d.,9597.0,1986-06-04,2024-09-13,2.0,0.0,3.626,0.2589655859122642,0.4751020366306343,1.456809419610295,Diária,Ativa,
12,"Interest rate, CDI","Interest rate, CDI.",2024-09-15 16:32:27,% p.d.,9638.0,1986-03-06,2024-09-12,3.0,0.007469,3.970667,0.2631419703257937,0.4818884979122292,1.459846441170367,Diária,Ativa,
23,"Daily savings deposits balance, Brazilian system of savings deposits and loans (SBPE) and rural","Daily savings deposits balance, Brazilian system of savings deposits and loans (SBPE) and rural.",2024-09-15 17:40:18,c.m.u. (thousand),8275.0,1991-08-22,2024-08-15,31.0,32949831.87,1579828259448.72,16515081034.299498,111141485798.82253,1.4558308157099695,Diária,Ativa,
24,"Daily saving deposits net inflow, Brazilian system of saving deposits and loans (SBPE) and rural","Daily saving deposits net inflow, Brazilian system of saving deposits and loans (SBPE) and rural.",2024-09-15 17:41:58,c.m.u. (thousand),8275.0,1991-08-22,2024-08-15,31.0,-4012214984.79,5833763985.24,20199143.40715408,274235397.4177104,1.4558308157099695,Diária,Ativa,
25,"Saving deposits up to 05.03.2012, Return in the time period","Saving deposits up to 05.03.2012, Return in the time period.",2024-09-15 17:44:55,% p.m.,11296.0,1991-02-01,2024-09-12,3.0,0.5,51.9962,3.456853983711048,8.605902312969802,1.0868449008498584,Diária,Ativa,
188,National Consumer Price Index (INPC),National Consumer Price Index (INPC).,2024-09-15 17:15:53,Monthly % var.,544.0,1979-05-01,2024-08-01,45.0,-0.6,82.18,5.703805147058823,10.631390888991069,30.384191176470587,Mensal,Ativa,
189,General Price Index-Market (IGP-M),General Price Index-Market (IGP-M).,2024-09-15 17:16:02,Monthly % var.,422.0,1989-07-01,2024-08-01,45.0,-1.93,83.95,4.635189573459716,11.315636369578916,30.36729857819905,Mensal,Ativa,
190,General Price Index-Domestic Supply (IGP-DI),General Price Index-Domestic Supply (IGP-DI).,2024-09-15 17:16:21,Monthly % var.,966.0,1944-03-01,2024-08-01,45.0,-2.59,81.32,4.179875776397515,8.35694831037459,30.40683229813665,Mensal,Ativa,
191,Consumer Price Index-Brazil (IPC-Br),Consumer Price Index-Brazil (IPC-Br).,2024-09-15 17:16:30,Monthly % var.,415.0,1990-02-01,2024-08-01,45.0,-1.19,80.75,3.9172048192771087,10.079097823765752,30.36144578313253,Mensal,Ativa,
192,National Index of Building Costs (INCC),National Index of Building Costs (INCC).,2024-09-15 17:16:38,Monthly % var.,966.0,1944-03-01,2024-08-01,45.0,-4.42,78.41,4.182908902691512,8.649652970126013,30.40683229813665,Mensal,Ativa,
193,Consumer Price Index-São Paulo (IPC-Fipe),Consumer Price Index-São Paulo (IPC-Fipe).,2024-09-15 17:17:00,Monthly % var.,1026.0,1939-03-01,2024-08-01,45.0,-5.41,79.11,3.878859649122807,8.006403033047954,30.4093567251462,Mensal,Ativa,
195,"Saving deposits after 05.04.2012, Return in the time period","Saving deposits after 05.04.2012, Return in the time period.",2024-09-15 17:17:19,% p.m.,4153.0,2012-05-04,2024-09-12,3.0,0.1159,0.7566,0.4878589453407175,0.1694052436685873,1.0869251143751506,Diária,Ativa,
196,"Saving deposits after 05.04.2012, Return in the time period (1st day of the month)","Saving deposits after 05.04.2012, Return in the time period (1st day of the month).",2024-09-15 17:17:50,% p.m.,148.0,2012-06-01,2024-09-01,14.0,0.1159,0.7558,0.4869358108108108,0.1696291810066828,30.236486486486488,Mensal,Ativa,
204,"Saving deposits after 05.04.2012, Additional return in the time period","Saving deposits after 05.04.2012, Additional return in the time period.",2024-09-15 17:22:42,% p.m.,4153.0,2012-05-04,2024-09-12,3.0,0.1159,0.5,0.4230909222248976,0.1145463574612969,1.0869251143751506,Diária,Ativa,
225,Wholesale Price Index (IPA),Wholesale Price Index (IPA).,2024-09-15 17:39:07,Monthly % var.,966.0,1944-03-01,2024-08-01,45.0,-3.37,82.04,4.186273291925466,8.418997539419847,30.40683229813665,Mensal,Ativa,
226,Referential rate (TR),Referential rate (TR).,2024-09-15 17:39:28,% p.m.,12505.0,1991-02-01,2024-09-12,3.0,0.0,51.7526,2.941784046381448,8.567985659639875,0.9817672930827668,Diária,Ativa,
227,Pro-rata reference rate (TR pro-rata),Pro-rata reference rate (TR pro-rata).,2024-09-15 17:39:39,% p.d.,11573.0,1993-06-01,2024-09-12,3.0,0.0,2.010635,0.0636521000604856,0.2783693866051319,0.9872980212563726,Diária,Ativa,
239,"Daily savings deposits balance, Brazilian system of saving deposits and loans (SBPE)","Daily savings deposits balance, Brazilian system of saving deposits and loans (SBPE).",2024-09-15 17:41:44,c.m.u. (thousand),8275.0,1991-08-22,2024-08-15,31.0,27204097.83,1323287594114.22,13857708966.120983,93298898142.30528,1.4558308157099695,Diária,Ativa,
240,"Daily saving deposits net inflow, Brazilian system of saving deposits and loans (SBPE)","Daily saving deposits net inflow, Brazilian system of saving deposits and loans (SBPE).",2024-09-15 17:42:07,c.m.u. (thousand),8275.0,1991-08-22,2024-08-15,31.0,-2861525206.34,4586462809.0,16592665.839270089,215850784.56220585,1.4558308157099695,Diária,Ativa,
241,"Daily saving deposits balance, Rural","Daily saving deposits balance, Rural.",2024-09-15 17:42:36,c.m.u. (thousand),8274.0,1991-08-22,2024-08-15,31.0,5745734.04,256540665334.5,2657670673.896816,17845435821.161736,1.4560067681895092,Diária,Ativa,
242,"Daily saving deposits net inflow, Rural","Daily saving deposits net inflow, Rural.",2024-09-15 17:42:50,c.m.u. (thousand),8275.0,1991-08-22,2024-08-15,31.0,-1150689778.45,1638126801.45,3606477.568593353,63640311.36947776,1.4558308157099695,Diária,Ativa,
253,Base Financial Rate (TBF),Base Financial Rate (TBF).,2024-09-15 17:45:48,% p.m.,10862.0,1995-07-01,2024-09-12,3.0,0.1343,4.3841,1.0783275271589028,0.5669434716275685,0.9819554409869268,Diária,Ativa,
254,Pro rata base financial rate (TBF pro-rata),Pro rata base financial rate (TBF pro-rata).,2024-09-15 17:46:06,% p.d.,10862.0,1995-07-01,2024-09-12,3.0,0.0069,0.186727,0.0512394376726201,0.0266831071876854,0.9819554409869268,Diária,Ativa,
256,Long term interest rate (TJLP),Long term interest rate (TJLP).,2024-09-15 17:46:32,% p.y.,358.0,1994-12-01,2024-09-01,14.0,4.39,26.01,8.531731843575418,4.047833091249366,30.35474860335196,Mensal,Ativa,
272,"Consumer Price Index-São Paulo (IPC-Fipe), 2nd four week period","Consumer Price Index-São Paulo (IPC-Fipe), 2nd four week period.",2024-09-15 17:49:39,Monthly % var.,403.0,1991-02-01,2024-08-01,45.0,-1.05,47.53,3.12682382133995,8.364012185371509,30.359801488833742,Mensal,Ativa,
432,"Interest rate, Selic target","Interest rate, Selic target.",2024-09-15 18:36:22,% p.y.,9330.0,1999-03-05 00:00:00,2024-09-18 00:00:00,-3.0,2.0,45.0,12.703563772775992,5.576641712600185,0.99989281886388,Diária,Ativa,
433,Broad National Consumer Price Index (IPCA),Broad National Consumer Price Index (IPCA).,2024-09-15 18:36:32,Monthly % var.,535.0,1980-02-01 00:00:00,2024-08-01 00:00:00,45.0,-0.68,82.39,5.728373831775701,10.711649726348789,30.37943925233645,Mensal,Ativa,
