Código Tabela	Código Variável
3555	846
3555	845
3556	1000916
3556	916
3557	1621
3557	1622
3557	784
3557	1000784
3558	696
3558	1000696
3559	784
3559	1000784
3559	1621
3559	1622
3560	1000696
3560	696
3561	784
3561	1000784
3561	1621
3561	1622
3562	848
3562	96
3562	1000096
3562	847
3563	2010
3563	2011
3563	96
3563	1000096
3564	877
3564	878
3564	879
3565	877
3565	878
3565	879
3566	2022
3566	2033
3566	2034
3567	2034
3567	2022
3567	2033
3568	881
3569	140
3569	1000140
3570	916
3570	1000916
3571	96
3571	1000096
3572	1000140
3572	140
3573	1000140
3573	140
3574	140
3574	1000140
3575	2035
3575	1002035
3575	2000
3575	2001
3576	140
3576	1000140
3576	58
3576	71
3577	1984
3577	1985
3577	1000916
3577	916
3578	2035
3578	1002035
3578	2012
3578	2013
3579	140
3579	1000140
3580	140
3580	1000140
3581	1000916
3581	916
3582	916
3582	1000916
3583	916
3583	1000916
3584	916
3584	1000916
3585	916
3585	1000916
3586	1000916
3586	916
3587	1640
3587	1001640
3588	916
3588	1000916
3589	140
3589	1000140
3590	916
3590	1000916
3591	1000916
3591	916
3592	1000916
3592	916
3593	916
3593	1000916
3594	916
3594	1000916
3595	140
3595	1000140
3595	916
3595	1000916
3595	2014
3596	1001474
3596	1474
3597	841
3597	1000841
3597	842
3597	843
3598	841
3598	1000841
3598	842
3598	843
3600	71
3600	58
3600	1000140
3600	140
3601	140
3601	1000140
3601	58
3601	71
3602	916
3602	1000916
3603	2017
3603	1002017
3604	1002019
3604	2019
3605	140
3605	1000140
3606	1548
3606	1672
3606	1546
3606	2125
3606	1545
3606	1671
3606	1543
3606	2124
3606	1544
3606	2122
3606	2123
3606	1670
3606	1541
3607	1548
3607	1672
3607	1546
3607	1001545
3607	1545
3607	1001671
3607	1671
3607	1001544
3607	1544
3607	1002124
3607	2125
3607	1001543
3607	2124
3607	2122
3607	1002122
3607	1002123
3607	2123
3607	1001541
3607	1670
3607	1001670
3607	1543
3607	1541
3608	1675
3608	1674
3608	1668
3608	2132
3608	1667
3608	1666
3608	1550
3608	1551
3608	1673
3608	2130
3608	2129
3608	2131
3608	1669
3609	2131
3609	2132
3609	1002131
3609	2130
3609	1002129
3609	1002130
3609	2129
3610	2129
3610	2130
3610	2131
3610	2132
3611	1002123
3611	2125
3611	1002124
3611	2124
3611	2123
3611	1002122
3611	2122
3612	2122
3612	2123
3612	2124
3612	2125
3613	2252
3613	2251
3614	1211
3614	1001211
3614	170
3615	2253
3615	2254
3616	2255
3616	2311
3617	170
3617	1001211
3617	1211
3618	2253
3618	2254
3619	183
3619	1000183
3619	184
3619	1000184
3620	1001997
3620	1997
3620	38
3620	1000038
3621	1001998
3621	1998
3621	1000039
3621	39
3622	1989
3622	1001989
3623	1990
3623	1001990
3623	1991
3623	1001991
3624	1001990
3624	1990
3625	1992
3625	1001992
3625	1993
3625	1001993
3627	1001995
3627	183
3627	1000183
3627	1995
3628	1001999
3628	1999
3628	40
3628	1000040
3629	2
3629	1000002
3629	1996
3629	1001996
3630	1000184
3630	184
3630	183
3630	1000183
3631	183
3631	1000183
3631	184
3631	1000184
3632	2317
3632	1002317
3633	2039
3633	1002039
3634	183
3634	1000183
3635	1000183
3635	183
3636	183
3636	1000183
3637	183
3637	1000183
3638	183
3638	1000183
3640	2373
3640	1002373
3640	2372
3640	1002372
3641	1918
3641	1001918
3641	1862
3641	1001862
3642	183
3642	1000183
3642	2044
3642	1002044
3643	1002045
3643	1000183
3643	183
3643	2045
3646	2008
3646	1002008
3646	2054
3646	1002054
3647	1002054
3647	2008
3647	1002008
3647	2054
3650	3140
3650	3139
3650	3138
3650	3141
3650	3136
3650	3135
3650	3137
3651	3139
3651	4139
3651	3141
3651	3138
3651	3140
3651	3136
3651	3135
3651	3137
3651	3134
3652	3143
3652	3144
3652	3145
3652	3146
3652	3147
3652	3148
3652	3149
3653	3141
3653	3140
3653	3139
3653	4139
3653	3134
3653	3137
3653	3136
3653	3135
3653	3138
3656	1323
3656	1420
3656	9296
3656	1423
3656	1322
3656	1321
3660	9298
3660	1009298
3666	331
3666	3215
3666	3216
3668	9298
3668	1009298
3679	3216
3679	331
3679	3215
3680	3256
3680	3257
3680	3258
3681	3259
3681	3260
3681	3261
3682	3264
3682	3263
3682	3262
3684	3265
3684	3266
3684	3267
3685	3265
3685	3266
3685	3267
3686	3269
3686	3270
3686	3268
3688	3265
3688	3266
3688	3267
3689	3307
3689	3308
3689	3309
3690	3267
3690	3265
3690	3266
3691	3276
3691	3275
3691	3274
3692	3304
3692	3305
3692	3306
3693	3277
3693	3278
3693	3279
3694	3281
3694	3282
3694	3280
3695	3283
3695	3284
3695	3285
3696	3286
3696	3287
3696	3288
3697	3267
3697	3265
3697	3266
3698	3290
3698	3291
3698	3289
3699	3293
3699	3294
3699	3292
3700	3343
3700	3344
3700	3345
3701	3321
3701	3320
3701	3319
3701	3318
3701	3317
3701	3316
3701	3315
3701	3314
3701	3312
3701	3311
3701	3313
3701	3303
3701	3295
3701	3310
3701	3297
3701	3298
3701	3296
3701	3300
3701	3301
3701	3302
3701	3299
3702	3332
3702	3338
3702	3337
3702	3336
3702	3335
3702	3334
3702	3333
3702	3331
3702	3339
3702	3329
3702	3322
3702	3323
3702	3324
3702	3330
3702	3326
3702	3327
3702	3328
3702	3325
3703	3340
3703	3341
3703	3342
3704	3356
3704	3355
3704	3354
3704	3353
3704	3352
3704	3348
3704	3350
3704	3349
3704	3347
3704	3357
3704	3351
3704	3346
3705	3360
3705	3359
3705	3358
3706	3361
3706	3362
3706	3363
3707	3412
3707	3413
3707	3414
3708	3384
3708	3382
3708	3381
3708	3380
3708	3379
3708	3378
3708	3377
3708	3376
3708	3372
3708	3374
3708	3373
3708	3371
3708	3370
3708	3369
3708	3368
3708	3367
3708	3375
3708	3383
3709	3417
3709	3416
3709	3415
3710	3418
3710	3419
3710	3420
3711	3364
3711	3365
3711	3366
3712	3385
3712	3386
3712	3387
3713	3396
3713	3395
3713	3394
3713	3393
3713	3390
3713	3391
3713	3389
3713	3388
3713	3392
3714	3404
3714	3408
3714	3407
3714	3406
3714	3405
3714	3403
3714	3398
3714	3401
3714	3400
3714	3399
3714	3397
3714	3402
3715	3409
3715	3410
3715	3411
3716	3424
3716	3425
3716	3426
3716	3427
3716	3428
3716	3429
3717	3423
3717	3421
3717	3422
3718	3437
3718	3430
3718	3431
3718	3432
3718	3433
3718	3434
3718	3435
3718	3436
3718	3438
3719	3441
3719	3439
3719	3440
3720	3444
3720	3442
3720	3443
3721	3452
3721	3447
3721	3451
3721	3453
3721	3450
3721	3445
3721	3448
3721	3446
3721	3449
3723	3464
3723	3457
3723	3458
3723	3459
3723	3460
3723	3461
3723	3462
3723	3463
3723	3465
3724	3467
3724	3466
3724	3468
3725	3473
3725	3472
3725	3474
3725	3470
3725	3469
3725	3471
3726	3477
3726	3476
3726	3475
3727	2493
3733	3613
3734	3615
3734	3614
3735	3617
3735	3618
3736	3616
3737	675
3737	140
3737	916
3738	3647
3738	3643
3738	3644
3738	3645
3738	3646
3738	3648
3738	3654
3738	3650
3738	3651
3738	3652
3738	3653
3738	3642
3738	3655
3738	3649
3738	3641
3738	3639
3738	3629
3738	3626
3738	3627
3738	3628
3738	3640
3738	3630
3738	3632
3738	3631
3738	3634
3738	3635
3738	3636
3738	3637
3738	3638
3738	3633
3741	3624
3741	3625
3742	3664
3742	3665
3742	3663
3742	3667
3742	3666
3742	3662
3742	3658
3742	3660
3742	3659
3742	3657
3742	3656
3742	3661
3743	3687
3743	3688
3743	3689
3743	3690
3743	3691
3743	3692
3743	3693
3743	3696
3743	3695
3743	3697
3743	3698
3743	3699
3743	3700
3743	3701
3743	3702
3743	3694
3743	3686
3743	3683
3743	3684
3743	3703
3743	3668
3743	3669
3743	3670
3743	3671
3743	3672
3743	3673
3743	3685
3743	3674
3743	3676
3743	3677
3743	3678
3743	3679
3743	3680
3743	3681
3743	3682
3743	3675
3744	3704
3744	3620
3745	3620
3745	3705
3747	3707
3747	3708
3748	3706
3748	3709
3749	3706
3749	3710
3750	3716
3750	3715
3750	3714
3750	3712
3750	3711
3750	3713
3751	3729
3751	3736
3751	3735
3751	3734
3751	3733
3751	3732
3751	3731
3751	3730
3751	3728
3751	3726
3751	3725
3751	3724
3751	3723
3751	3722
3751	3721
3751	3720
3751	3719
3751	3727
3762	3827
3762	3826
3824	3784
3825	2503
3826	3785
3828	3785
3834	1940
3835	3792
3836	3795
3836	3796
3837	3795
3837	3796
3838	3796
3838	3795
3839	6972
3839	3804
3839	3803
3839	6971
3839	6945
3839	3801
3839	3802
3839	3800
3839	3799
3839	6968
3839	3798
3839	6944
3839	3797
3839	6969
3840	6945
3840	6972
3840	3804
3840	3803
3840	6971
3840	3802
3840	3801
3840	3800
3840	3799
3840	6968
3840	3798
3840	6944
3840	3797
3840	6969
3841	3799
3841	3797
3841	3798
3841	3800
3841	6969
3841	3801
3841	3802
3841	3803
3841	3804
3841	6972
3842	3810
3842	7236
3842	6947
3842	3812
3842	7237
3842	3811
3842	3809
3842	3806
3842	3808
3842	6975
3842	6946
3842	3805
3842	6974
3842	3807
3843	2140
3844	603
3844	3815
3844	3816
3845	93
3845	3817
3845	3818
3846	3818
3847	93
3848	8195
3848	3820
3849	3821
3850	603
3850	3822
3850	3823
3850	3824
3850	3825
3855	3830
3856	3833
3856	3831
3856	3832
3875	603
3875	3835
3875	2534
3875	3836
3875	3837
3877	2451
3881	1000093
3881	93
3884	2458
3886	3838
3887	2450
3897	3814
3897	3813
3898	3839
3898	3840
3898	3814
3899	3840
3899	3839
3899	3814
3900	603
3900	3843
3900	3841
3900	3844
3901	3619
3901	3620
3901	3623
3902	3619
3903	3842
3903	3841
3905	3622
3905	3625
3906	3622
3906	3625
3907	3619
3907	3620
3907	3621
3908	3621
3908	3620
3908	3619
3909	3706
3910	3706
3911	3706
3912	3706
3913	3852
3913	3851
3913	3850
3913	3849
3913	3847
3913	3846
3913	3845
3913	3848
3914	3853
3914	3854
3914	3855
3914	3856
3914	3857
3915	3861
3915	3862
3915	3858
3915	3859
3915	3860
3916	3863
3916	3864
3916	3865
3916	3866
3916	3867
3917	3868
3917	3869
3917	3870
3917	3871
3917	3872
3918	8439
3918	8436
3918	8435
3918	8434
3918	4090
3918	8430
3918	4091
3918	8431
3919	8469
3919	8472
3919	8468
3919	8464
3919	8463
3919	8465
3923	3890
3923	2168
3923	2169
3923	3886
3923	3887
3923	3888
3923	3889
3923	2461
3923	2462
3924	3894
3924	3895
3925	3896
3925	3897
3926	2167
3927	2165
3928	2166
3929	2168
3929	2170
3929	2169
3930	6548
3930	1006548
3939	105
3940	4146
3940	215
3940	1000215
3947	3920
3947	3921
3948	1000093
3948	93
3949	3923
3949	3924
3950	3925
3951	3926
3951	3620
3951	3927
3951	3623
3952	3928
3952	3706
3953	3623
3954	3929
3955	3930
3956	3623
3957	3931
3957	3932
3958	2344
3959	3933
3960	2359
3961	3933
3962	3620
3962	3934
3963	3706
3963	3935
3964	3620
3964	3936
3965	3706
3965	3937
3966	3938
3966	3940
3967	3941
3967	3939
3968	1621
3968	1622
3969	3943
3969	3942
3970	3944
3970	3945
3971	3942
3971	3943
3972	3620
3972	3946
3973	3706
3973	3947
3974	3993
3974	3948
3975	3949
3975	3994
3976	3950
3976	3995
3977	3951
3977	3953
3978	3952
3978	3954
3979	3956
3979	3955
3980	1000093
3980	93
3981	297
3981	1000297
3982	140
3982	1000140
3983	140
3983	1000140
3984	693
3984	1000693
3985	1191
3985	1001191
3986	380
3986	379
3986	378
3986	694
3986	695
3986	1607
3986	1608
3987	93
3987	1000093
3988	1000364
3988	364
3988	93
3988	1000093
3989	690
3989	1000690
3990	140
3990	1000140
3991	140
3991	1000140
3992	696
3992	1000696
3993	1000696
3993	696
3994	916
3994	1000916
3995	916
3995	1000916
3996	916
3996	1000916
3997	690
3997	1000690
3998	1000918
3998	918
3999	96
3999	1000096
4000	96
4000	1000096
4001	96
4001	1000096
4002	137
4002	1000137
4003	1000140
4003	140
4004	841
4004	1000841
4004	842
4004	843
4005	844
4005	1000844
4005	846
4005	845
4006	96
4006	1000096
4007	1000096
4007	96
4008	96
4008	1000096
4009	884
4009	1000884
4009	878
4009	879
4010	1319
4010	1001319
4011	1000096
4011	96
4012	749
4012	1000749
4013	749
4013	1000749
4014	749
4014	1000749
4015	749
4015	1000749
4016	1000749
4016	749
4017	1000749
4017	749
4018	749
4018	1000749
4019	749
4019	1000749
4020	950
4020	1000950
4020	4013
4021	950
4021	1000950
4022	1004006
4022	4006
4023	4007
4023	1004007
4023	4014
4024	4005
4024	1004005
4025	1139
4025	1001139
4026	1001139
4026	1139
4027	4015
4027	1001139
4027	1139
4028	4009
4028	1004009
4029	4009
4029	1004009
4030	4009
4030	1004009
4031	4009
4031	1004009
4032	1004009
4032	4009
4033	4009
4033	1004009
4034	950
4034	1000950
4035	1139
4035	1001139
4036	1001139
4036	1139
4037	1001139
4037	1139
4038	1139
4038	1001139
4039	1139
4039	1001139
4040	1139
4040	1001139
4041	1139
4041	1001139
4042	1139
4042	1001139
4043	1139
4043	1001139
4044	950
4044	1000950
4044	4013
4045	1001139
4045	1139
4045	4016
4046	1004010
4046	4010
4047	1139
4047	1001139
4048	1001139
4048	1139
4049	4008
4049	1004008
4050	1139
4050	1001139
4051	4011
4051	1004011
4051	4018
4052	1004011
4052	4018
4052	4011
4053	1139
4053	1001139
4054	1139
4054	1001139
4055	4003
4055	1004003
4056	4017
4056	4003
4056	1004003
4057	1004003
4057	4017
4057	4003
4058	4002
4058	1004002
4059	950
4059	1000950
4060	1139
4060	1001139
4061	1139
4061	1001139
4062	1001139
4062	1139
4063	1139
4063	1001139
4064	1139
4064	1001139
4065	1139
4065	1001139
4066	4004
4066	1004004
4067	1004012
4067	4012
4068	1000950
4068	950
4069	950
4069	1000950
4070	1139
4070	1001139
4071	4004
4071	1004004
4072	950
4072	1000950
4081	1000215
4081	215
4081	1982
4081	151
4081	1986
4081	1987
4087	5467
4087	5469
4087	5466
4087	5468
4087	5464
4087	5463
4087	5465
4087	5462
4088	5468
4088	5467
4088	5466
4088	5469
4088	5464
4088	5463
4088	5462
4088	5465
4089	5462
4089	5463
4089	5464
4089	5465
4089	5466
4089	5467
4089	5468
4089	5469
4090	5467
4090	5469
4090	5468
4090	5466
4090	5464
4090	5463
4090	5462
4090	5465
4091	2391
4091	2392
4091	1002392
4091	2393
4091	1002393
4092	4087
4092	1641
4092	4104
4092	4105
4093	4101
4093	4097
4093	12466
4093	4096
4093	4113
4093	4100
4093	4098
4093	4726
4093	4099
4093	12467
4093	4723
4093	4724
4093	4112
4093	4774
4093	4102
4093	4095
4093	4103
4093	4111
4093	4094
4093	4087
4093	4104
4093	4105
4093	4088
4093	4089
4093	4106
4093	1641
4093	4090
4093	4091
4093	4108
4093	4109
4093	4092
4093	4093
4093	4107
4093	4110
4094	4112
4094	4113
4094	4096
4094	4100
4094	4097
4094	4101
4094	4103
4094	4102
4094	4099
4094	12466
4094	12467
4094	4723
4094	4095
4094	4724
4094	4098
4094	4094
4094	4090
4094	4110
4094	4726
4094	1641
4094	4087
4094	4104
4094	4105
4094	4088
4094	4111
4094	4089
4094	4107
4094	4091
4094	4108
4094	4109
4094	4092
4094	4093
4094	4106
4094	4774
4095	4098
4095	4102
4095	4096
4095	4097
4095	4100
4095	4101
4095	4099
4095	4105
4095	12466
4095	12467
4095	4723
4095	4724
4095	4726
4095	4774
4095	4113
4095	4103
4095	4112
4095	4087
4095	4094
4095	1641
4095	4095
4095	4104
4095	4088
4095	4089
4095	4107
4095	4090
4095	4106
4095	4108
4095	4109
4095	4092
4095	4093
4095	4110
4095	4111
4095	4091
4096	4090
4096	4091
4096	4108
4096	4109
4097	4109
4097	4108
4097	4090
4097	4091
4098	230
4098	1000230
4098	231
4098	1000231
4099	4116
4099	4119
4099	4118
4099	4117
4099	4115
4099	4114
4099	4103
4099	4099
4100	1641
4100	4087
4100	4104
4100	4105
4102	1002209
4102	2209
4102	1000183
4102	183
4103	1990
4103	1001990
4104	2379
4104	1002379
4104	2380
4104	1002380
4105	1002277
4105	1002208
4105	2208
4105	1002207
4105	2207
4105	1002206
4105	2277
4105	1002205
4105	2205
4105	1002204
4105	2204
4105	1002203
4105	2203
4105	2206
4106	1002213
4106	2213
4106	1002212
4106	2212
4106	1002211
4106	1002210
4106	2210
4106	1000054
4106	54
4106	2211
4107	183
4107	2210
4107	2278
4108	183
4108	2230
4108	2280
4109	1000215
4109	1000216
4109	215
4109	216
4109	214
4109	1982
4109	183
4110	1002233
4110	1002232
4110	2232
4110	1002231
4110	2233
4110	1002230
4110	2230
4110	1000056
4110	56
4110	2231
4111	1002078
4111	1002378
4111	2378
4111	1002080
4111	2080
4111	1002377
4111	2377
4111	1002079
4111	2079
4111	1002077
4111	2078
4111	1002076
4111	2076
4111	1002075
4111	2075
4111	1002074
4111	2074
4111	1002073
4111	2073
4111	1002072
4111	2072
4111	2077
4112	1002102
4112	2102
4112	2586
4112	1002586
4113	2008
4113	1002008
4113	2054
4113	1002054
4114	2287
4114	1002192
4114	2192
4114	1002191
4114	2191
4114	1002190
4114	2190
4114	1002287
4114	1002286
4114	2285
4114	1002284
4114	2284
4114	1002261
4114	2261
4114	1002262
4114	2262
4114	1002285
4114	2286
4115	2241
4115	1002241
4115	2283
4115	1002283
4116	2242
4116	2243
4116	2244
4117	1002386
4117	2389
4117	1002389
4117	1002388
4117	2388
4117	1002387
4117	2387
4117	2386
4117	2382
4117	2385
4117	1002390
4117	2390
4117	2383
4117	1002384
4117	2384
4117	2381
4117	1002385
4118	1001999
4118	1999
4118	1000040
4118	40
4119	38
4119	1000038
4119	1997
4119	1001997
4120	183
4120	1000183
4121	184
4121	1000184
4121	183
4121	1000183
4122	183
4122	1000183
4122	184
4122	1000184
4123	183
4123	1000183
4124	2320
4124	1002320
4125	183
4125	1000183
4126	2321
4127	183
4127	1000183
4128	183
4128	1000183
4129	183
4129	1000183
4129	184
4129	1000184
4130	1000184
4130	184
4130	183
4130	1000183
4131	183
4131	1000183
4132	2016
4132	1002016
4132	2018
4132	1002018
4133	1002025
4133	1002026
4133	2026
4133	2025
4133	1000183
4133	2024
4133	183
4133	1002024
4134	1918
4134	1001918
4134	1862
4134	1001862
4135	1002044
4135	2044
4135	183
4135	1000183
4136	1000183
4136	184
4136	1000184
4136	183
4137	183
4137	1000183
4138	1000183
4138	183
4139	1000183
4139	183
4140	183
4140	1000183
4140	184
4140	1000184
4141	1990
4141	1001990
4141	1991
4141	1001991
4142	1000350
4142	350
4143	183
4143	1000183
4143	1995
4143	1001995
4144	183
4144	1000183
4145	1000215
4145	215
4145	1982
4145	214
4145	183
4146	2039
4146	1002039
4147	2005
4147	1002005
4147	2004
4147	1002004
4148	1000215
4148	215
4148	1982
4148	1986
4148	151
4148	1987
4149	183
4149	1000183
4149	184
4149	1000184
4150	1000184
4150	184
4150	1000183
4150	183
4151	183
4151	1000183
4151	184
4151	1000184
4152	183
4152	1000183
4152	184
4152	1000184
4153	1002317
4153	2317
4154	183
4154	1000183
4155	183
4155	1000183
4156	2372
4156	1002372
4156	2373
4156	1002373
4157	1002324
4157	2324
4158	183
4158	1000183
4158	2030
4158	1002030
4158	2031
4158	1002031
4158	2032
4158	1002032
4159	1002042
4159	2042
4159	1002041
4159	2041
4159	1000183
4159	2040
4159	183
4159	1002040
4160	1002045
4160	183
4160	1000183
4160	2045
4161	2046
4161	183
4161	1000183
4162	4778
4162	4141
4162	4142
4162	4143
4162	4777
4162	4144
4162	4145
4162	4147
4163	4145
4163	4144
4163	4777
4163	4147
4163	4142
4163	4141
4163	4143
4163	4778
4165	4194
4165	4794
4165	4193
4165	4195
4165	4192
4165	4190
4165	4793
4165	4191
4166	4184
4166	4185
4166	4186
4166	4791
4166	4187
4166	4188
4166	4189
4166	4792
4167	4790
4167	4183
4167	4182
4167	4181
4167	4178
4167	4180
4167	4179
4167	4789
4168	4195
4168	4794
4168	4193
4168	4194
4168	4192
4168	4793
4168	4191
4168	4190
4169	4147
4169	4145
4169	4144
4169	4778
4169	4143
4169	4142
4169	4141
4169	4777
4170	4141
4170	4142
4170	4143
4170	4777
4170	4144
4170	4145
4170	4147
4170	4778
4171	4194
4171	4794
4171	4195
4171	4193
4171	4191
4171	4192
4171	4793
4171	4190
4172	4190
4172	4191
4172	4192
4172	4793
4172	4193
4172	4194
4172	4195
4172	4794
4173	4784
4173	4165
4173	4164
4173	4163
4173	4160
4173	4162
4173	4161
4173	4783
4174	4194
4174	4794
4174	4195
4174	4193
4174	4190
4174	4192
4174	4191
4174	4793
4175	4178
4175	4179
4175	4180
4175	4789
4175	4181
4175	4182
4175	4183
4175	4790
4176	4194
4176	4794
4176	4195
4176	4193
4176	4192
4176	4191
4176	4190
4176	4793
4177	4097
4177	4101
4178	4097
4178	4101
4179	4783
4179	4784
4179	4165
4179	4164
4179	4161
4179	4162
4179	4160
4179	4163
4180	4101
4180	4097
4181	4165
4181	4164
4181	4784
4181	4163
4181	4160
4181	4162
4181	4161
4181	4783
4182	4160
4182	4161
4182	4162
4182	4783
4182	4163
4182	4164
4182	4165
4182	4784
4183	4164
4183	4165
4183	4163
4183	4784
4183	4162
4183	4161
4183	4160
4183	4783
4184	4790
4184	4183
4184	4182
4184	4181
4184	4179
4184	4180
4184	4178
4184	4789
4185	4141
4185	4142
4185	4143
4185	4777
4185	4144
4185	4145
4185	4147
4185	4778
4186	4784
4186	4164
4186	4163
4186	4165
4186	4162
4186	4161
4186	4160
4186	4783
4187	4778
4187	4145
4187	4144
4187	4147
4187	4143
4187	4142
4187	4141
4187	4777
4188	4790
4188	4178
4188	4179
4188	4180
4188	4789
4188	4181
4188	4182
4188	4183
4190	4182
4190	4181
4190	4183
4190	4790
4190	4789
4190	4179
4190	4178
4190	4180
4191	4090
4191	4091
4192	8668
4192	8669
4192	8670
4192	8671
4192	8672
4192	8673
4192	8674
4192	8675
4193	4782
4193	4158
4193	4157
4193	4159
4193	4156
4193	4155
4193	4781
4193	4154
4194	4159
4194	4158
4194	4157
4194	4782
4194	4156
4194	4155
4194	4154
4194	4781
4195	4166
4195	4167
4195	4168
4195	4785
4195	4169
4195	4170
4195	4171
4195	4786
4196	4158
4196	4159
4196	4157
4196	4782
4196	4156
4196	4154
4196	4781
4196	4155
4197	4782
4197	4154
4197	4155
4197	4156
4197	4781
4197	4157
4197	4158
4197	4159
4198	4782
4198	4159
4198	4158
4198	4157
4198	4155
4198	4156
4198	4154
4198	4781
4199	4157
4199	4159
4199	4158
4199	4782
4199	4781
4199	4155
4199	4154
4199	4156
4200	4166
4200	4167
4200	4168
4200	4785
4200	4169
4200	4170
4200	4171
4200	4786
4201	4786
4201	4171
4201	4170
4201	4169
4201	4166
4201	4168
4201	4167
4201	4785
4202	4176
4202	4177
4202	4788
4202	4175
4202	4173
4202	4174
4202	4172
4202	4787
4203	4166
4203	4167
4203	4168
4203	4785
4203	4169
4203	4170
4203	4171
4203	4786
4204	4177
4204	4176
4204	4175
4204	4788
4204	4174
4204	4173
4204	4172
4204	4787
4205	4171
4205	4170
4205	4169
4205	4786
4205	4168
4205	4167
