código,nome,descrição,atualizado_em,Unidade,num_registros,primeira_data,ultima_data,intervalo_dias,valor_min,valor_max,media_valor,desvio_padrao_valor,media_frequencia,frequencia,status_atividade,status_download
1,"Exchange rate, Free, United States dollar (sale), 1","Exchange rate, Free, United States dollar (sale), 1.",2024-09-15 15:54:06,c.m.u./US$,9972.0,1984-11-28,2024-09-13,2.0,0.829,71153.0,848.4458685318892,4693.351543279467,1.4574809466506218,Diária,Ativa,
10,"Rio de Janeiro stock market (BVRJ), total amount","<p>Rio de Janeiro stock market (BVRJ), total amount.",2024-09-15 15:54:18,c.m.u. (thousand)</p>,2650.0,1989-12-29,2000-08-10,8802.0,0.0,12296528.0,63574.87478150943,371525.74080950767,1.4630188679245284,Diária,Inativa,
100,"Credit operations with nonearmarked funds (preset rate), Balances, Personal credits","<p>Credit operations with nonearmarked funds (preset rate), Balances Personal credits.",2024-09-15 15:54:22,c.m.u. (thousand)</p>,4913.0,1993-06-01,2012-12-31,4276.0,23361.1,278091843.0,69321163.0339625,79668849.20759423,1.455933238347242,Diária,Inativa,
1000,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Balance in arrears from 31 to 90 days","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Balance in arrears from 31 to 90 days.",2024-09-15 15:54:28,c.m.u. (thousand)</p>,151.0,2000-06-01,2012-12-01,4306.0,0.0,134.0,5.377483443708609,22.96337423575618,30.23841059602649,Mensal,Inativa,
10000,"FDI, France, Manufacture of eletric machines, apparatus and materials, 10000","FDI, France, Manufacture of eletric machines, apparatus and materials, 10000.",2024-09-15 15:54:29,US$ (million),10.0,2001-05-01,2004-09-01,7319.0,0.18,29.57,11.19,9.723267626334952,121.9,Indeterminado,Inativa,
10001,"FDI, France, Manufacture of eletronic materials and communication apparatus, 10001","FDI, France, Manufacture of eletronic materials and communication apparatus, 10001.",2024-09-15 15:54:29,US$ (million),11.0,2001-07-01,2005-06-01,7046.0,0.03,100.0,10.6,29.778457985597576,130.0909090909091,Indeterminado,Inativa,
10002,FDI - France - Manufacture of furniture and other industries,FDI - France - Manufacture of furniture and other industries,2024-09-15 15:54:30,US$ (million),3.0,2002-04-01,2005-02-01,7166.0,0.02,10.0,4.14,5.212561750233757,345.6666666666667,Indeterminado,Inativa,
10003,"FDI, France, Manufacture of food and beverages, 10003","FDI, France, Manufacture of food and beverages, 10003.",2024-09-15 15:54:30,US$ (million),28.0,2001-04-01,2005-06-01,7046.0,0.0,176.9,13.67785714285714,34.26403603792854,54.35714285714285,Indeterminado,Inativa,
10004,FDI - France - Manufacture of metal products,FDI - France - Manufacture of metal products,2024-09-15 15:54:31,US$ (million),4.0,2003-04-01,2005-05-01,7077.0,0.1,5.0,1.4375,2.3811814294589144,190.25,Indeterminado,Inativa,
10005,FDI - France - Manufacture of non-metallic mineral products,FDI - France - Manufacture of non-metallic mineral products,2024-09-15 15:54:31,US$ (million),3.0,2001-05-01,2004-09-01,7319.0,1.84,85.47,35.45,44.16401589529647,406.3333333333333,Indeterminado,Inativa,
10007,"FDI, France, Manufacture of chemical products, 10007","FDI, France, Manufacture of chemical products, 10007.",2024-09-15 15:54:32,US$ (million),30.0,2001-03-01,2005-06-01,7046.0,0.0,132.6,19.42333333333334,30.68665051028264,51.766666666666666,Indeterminado,Inativa,
10008,"FDI, France, Manufacture of textiles, 10008","FDI, France, Manufacture of textiles, 10008.",2024-09-15 15:54:32,US$ (million),11.0,2002-02-01,2005-06-01,7046.0,0.03,5.37,0.99,1.5699554133796283,110.54545454545456,Indeterminado,Inativa,
10009,"FDI, France, Manufacture and assembly of motor vehicles, trailers, vehicle bodies, 10009","FDI, France, Manufacture and assembly of motor vehicles, trailers, vehicle bodies, 10009.",2024-09-15 15:54:33,US$ (million),29.0,2001-02-01,2005-06-01,7046.0,1.0,65.57,13.45896551724138,17.077170086912524,54.51724137931034,Indeterminado,Inativa,
1001,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Balance in arrears of more than 90 days","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Balance in arrears of more than 90 days.",2024-09-15 15:54:33,c.m.u. (thousand)</p>,151.0,2000-06-01,2012-12-01,4306.0,0.0,0.0,0.0,0.0,30.23841059602649,Mensal,Inativa,
10010,FDI - France - Manufacture of other transportation equipment,FDI - France - Manufacture of other transportation equipment,2024-09-15 15:54:34,US$ (million),4.0,2004-04-01,2004-07-01,7381.0,0.12,5.97,3.19,3.207896507058792,22.75,Mensal,Inativa,
10011,"FDI, France, Financial intermediation, 10011","FDI, France, Financial intermediation, 10011.",2024-09-15 15:54:34,US$ (million),19.0,2001-02-01,2005-05-01,7077.0,0.0,269.45,26.473684210526315,61.3574709940332,81.57894736842105,Indeterminado,Inativa,
10012,"FDI - France - Urban cleaning, sewer and related activities","FDI - France - Urban cleaning, sewer and related activities",2024-09-15 15:54:35,US$ (million),2.0,2001-05-01,2001-08-01,8446.0,6.37,10.4,8.385,2.849640328181787,46.0,Indeterminado,Inativa,
10013,"FDI, France, Basic metallurgy, 10013","FDI, France, Basic metallurgy, 10013.",2024-09-15 15:54:35,US$ (million),17.0,2001-05-01,2004-09-01,7319.0,0.01,109.41,13.731764705882354,25.13091279562237,71.70588235294117,Indeterminado,Inativa,
10016,"FDI, France, Insurance and private social security plan, 10016","FDI, France, Insurance and private social security plan, 10016.",2024-09-15 15:54:36,US$ (million),11.0,2001-06-01,2004-09-01,7319.0,0.35,8.02,2.842727272727273,2.630251284227767,108.0,Indeterminado,Inativa,
10017,FDI - France - Personal services,FDI - France - Personal services,2024-09-15 15:54:36,US$ (million),1.0,2005-04-01,2005-04-01,7107.0,0.06,0.06,0.06,,,Indeterminado,Inativa,
10018,"FDI, France, Services redered to companies, 10018","FDI, France, Services redered to companies, 10018.",2024-09-15 15:54:36,US$ (million),22.0,2002-04-01,2005-06-01,7046.0,0.0,15.0,1.7286363636363633,3.343544306292132,52.59090909090909,Indeterminado,Inativa,
10019,FDI - France - Water transportation,FDI - France - Water transportation,2024-09-15 15:54:37,US$ (million),3.0,2001-03-01,2001-07-01,8477.0,1.8,10.8,5.0200000000000005,5.01649279875891,40.66666666666666,Indeterminado,Inativa,
1002,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Interest rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Interest rate.",2024-09-15 15:54:37,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.1997,0.0014348197343453,0.0106027650101847,1.4538266919671097,Diária,Inativa,
10021,"FDI, Gibraltar, Total, 10021","FDI, Gibraltar, Total, 10021.",2024-09-15 15:54:41,US$ (million),26.0,2001-03-01,2005-06-01,7046.0,0.01,76.3,4.038461538461539,14.84982577468374,59.73076923076923,Indeterminado,Inativa,
10025,"FDI, Gibraltar, Construction, 10025","FDI, Gibraltar, Construction, 10025.",2024-09-15 15:54:41,US$ (million),12.0,2004-03-01,2005-06-01,7046.0,0.04,0.26,0.0858333333333333,0.0614163634300313,38.083333333333336,Mensal,Inativa,
10026,"FDI, Gibraltar, Mail and telecommunications, 10026","FDI, Gibraltar, Mail and telecommunications, 10026.",2024-09-15 15:54:42,US$ (million),7.0,2001-03-01,2002-09-01,8050.0,2.92,76.3,14.515714285714283,27.264056837493847,78.42857142857143,Indeterminado,Inativa,
10028,"FDI, Gibraltar, Services redered to companies, 10028","FDI, Gibraltar, Services redered to companies, 10028.",2024-09-15 15:54:42,US$ (million),7.0,2004-01-01,2005-05-01,7077.0,0.02,0.24,0.0771428571428571,0.07587583842794,69.42857142857143,Indeterminado,Inativa,
1003,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Fiscal charge rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Fiscal charge rate.",2024-09-15 15:54:43,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.0078,8.266919671094243e-05,0.0005939722186379,1.4538266919671097,Diária,Inativa,
10030,"FDI, Greece, Total, 10030","FDI, Greece, Total, 10030.",2024-09-15 15:54:47,US$ (million),9.0,2004-03-01,2005-06-01,7046.0,0.0,0.43,0.1477777777777777,0.1264691442386025,50.77777777777778,Indeterminado,Inativa,
10031,FDI - Greece - Retail and repair of articles,FDI - Greece - Retail and repair of articles,2024-09-15 15:54:47,US$ (million),3.0,2004-12-01,2005-04-01,7107.0,0.01,0.01,0.01,0.0,40.333333333333336,Indeterminado,Inativa,
10032,FDI - Greece - Services redered to companies,FDI - Greece - Services redered to companies,2024-09-15 15:54:48,US$ (million),6.0,2004-03-01,2005-06-01,7046.0,0.11,0.17,0.13,0.020976176963403,76.16666666666667,Indeterminado,Inativa,
10036,"FDI, French Guiana, Total, 10036","FDI, French Guiana, Total, 10036.",2024-09-15 15:54:48,US$ (million),7.0,2004-01-01,2005-01-01,7197.0,0.02,0.05,0.0271428571428571,0.0125356634105601,52.285714285714285,Indeterminado,Inativa,
10038,"FDI, Hong Kong, Total, 10038","FDI, Hong Kong, Total, 10038.",2024-09-15 15:54:49,US$ (million),26.0,2001-02-01,2005-06-01,7046.0,0.02,20.0,2.919230769230769,4.446151525152442,60.80769230769231,Indeterminado,Inativa,
10039,FDI - Hong Kong - Real estate activities,FDI - Hong Kong - Real estate activities,2024-09-15 15:54:49,US$ (million),3.0,2004-05-01,2004-10-01,7289.0,0.05,0.12,0.09,0.0360555127546398,51.0,Indeterminado,Inativa,
1004,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Operational charge rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Operational charge rate.",2024-09-15 15:54:49,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.0101,4.301075268817204e-06,0.0001860030184298,1.4538266919671097,Diária,Inativa,
10040,"FDI, Hong Kong, Wholesale and commerce intermediation, 10040","FDI, Hong Kong, Wholesale and commerce intermediation, 10040.",2024-09-15 15:54:53,US$ (million),15.0,2001-02-01,2005-06-01,7046.0,0.02,2.44,0.5266666666666666,0.7391951865438003,105.4,Indeterminado,Inativa,
10041,FDI - Hong Kong - Retail and repair of articles,FDI - Hong Kong - Retail and repair of articles,2024-09-15 15:54:54,US$ (million),3.0,2004-03-01,2005-02-01,7166.0,0.01,0.05,0.03,0.02,112.33333333333331,Indeterminado,Inativa,
10044,FDI - Hong Kong - Manufacture of office machines and data processing equipment,FDI - Hong Kong - Manufacture of office machines and data processing equipment,2024-09-15 15:54:54,US$ (million),5.0,2002-08-01,2004-04-01,7472.0,0.55,4.66,2.04,1.656668343392847,121.8,Indeterminado,Inativa,
10046,FDI - Hong Kong - Manufacture of eletronic materials and communication apparatus,FDI - Hong Kong - Manufacture of eletronic materials and communication apparatus,2024-09-15 15:54:55,US$ (million),3.0,2001-08-01,2005-03-01,7138.0,0.7,20.0,9.233333333333333,9.84191715741061,436.0,Indeterminado,Inativa,
10047,FDI - Hong Kong - Manufacture of chemical products,FDI - Hong Kong - Manufacture of chemical products,2024-09-15 15:54:55,US$ (million),2.0,2001-07-01,2004-05-01,7442.0,0.4,10.0,5.2,6.788225099390856,517.5,Indeterminado,Inativa,
10048,"FDI, Hong Kong, Services redered to companies, 10048","FDI, Hong Kong, Services redered to companies, 10048.",2024-09-15 15:54:55,US$ (million),15.0,2002-07-01,2005-06-01,7046.0,0.0,5.78,0.6419999999999999,1.4943952431860663,71.06666666666666,Indeterminado,Inativa,
1005,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Minumum contractual rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Minumum contractual rate.",2024-09-15 15:54:56,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.1189,0.0009765654648956,0.0079459080315025,1.4538266919671097,Diária,Inativa,
10052,"FDI, India, Total, 10052","FDI, India, Total, 10052.",2024-09-15 15:55:00,US$ (million),18.0,2004-01-01,2005-06-01,7046.0,0.11,3.44,1.1277777777777775,1.067655791390132,28.72222222222222,Mensal,Inativa,
10053,"FDI, India, Wholesale and commerce intermediation, 10053","FDI, India, Wholesale and commerce intermediation, 10053.",2024-09-15 15:55:00,US$ (million),18.0,2004-01-01,2005-06-01,7046.0,0.02,2.87,0.5916666666666668,0.8838036114032415,28.72222222222222,Mensal,Inativa,
10054,"FDI, India, Retail and repair of articles, 10054","FDI, India, Retail and repair of articles, 10054.",2024-09-15 15:55:01,US$ (million),7.0,2004-04-01,2005-06-01,7046.0,0.01,0.04,0.0214285714285714,0.0106904496764969,60.85714285714285,Indeterminado,Inativa,
10055,"FDI, India, Manufacture of rubber and plastic articles, 10055","FDI, India, Manufacture of rubber and plastic articles, 10055.",2024-09-15 15:55:02,US$ (million),8.0,2004-03-01,2005-04-01,7107.0,0.07,0.25,0.13625,0.062549980015984,49.5,Indeterminado,Inativa,
10056,"FDI, India, Manufacture of chemical products, 10056","FDI, India, Manufacture of chemical products, 10056.",2024-09-15 15:55:02,US$ (million),9.0,2004-01-01,2004-10-01,7289.0,0.05,3.28,0.9022222222222224,1.0583569551169607,30.444444444444443,Mensal,Inativa,
10059,"FDI, Ireland, Total, 10059","FDI, Ireland, Total, 10059.",2024-09-15 15:55:03,US$ (million),18.0,2001-11-01,2005-06-01,7046.0,0.0,100.04,9.955000000000002,25.770636562249088,72.66666666666667,Indeterminado,Inativa,
1006,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Maximum contractual rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Maximum contractual rate.",2024-09-15 15:55:03,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.2778,0.0025912397216951,0.0192011570302498,1.4538266919671097,Diária,Inativa,
10061,"FDI, Ireland, Wholesale and commerce intermediation, 10061","FDI, Ireland, Wholesale and commerce intermediation, 10061.",2024-09-15 15:55:07,US$ (million),7.0,2004-03-01,2005-06-01,7046.0,0.0,0.87,0.1871428571428571,0.3190461975803444,65.28571428571429,Indeterminado,Inativa,
10063,"FDI - Ireland - Publishing, printing and reproduction of recordings","FDI - Ireland - Publishing, printing and reproduction of recordings",2024-09-15 18:08:09,US$ (million),2.0,2001-11-01 00:00:00,2003-04-01 00:00:00,7838.0,1.03,4.41,2.72,2.3900209204105307,258.0,Indeterminado,Inativa,
10066,FDI - Ireland - Manufacture of food and beverages,FDI - Ireland - Manufacture of food and beverages,2024-09-15 15:55:14,US$ (million),2.0,2002-05-01,2004-06-01,7411.0,0.07,25.0,12.535,17.62817205498063,381.0,Indeterminado,Inativa,
10069,FDI - Ireland - Financial intermediation,FDI - Ireland - Financial intermediation,2024-09-15 15:55:15,US$ (million),1.0,2002-05-01,2002-05-01,8173.0,27.07,27.07,27.07,,,Indeterminado,Inativa,
1007,"Credit operations with nonearmarked funds (floating rate), Average maturity Acquisition of vehicles-individuals","<p>Credit operations with nonearmarked funds (floating rate), Average maturity, Acquisition of vehicles-individuals.",2024-09-15 15:55:15,Days</p>,151.0,2000-06-01,2012-12-01,4306.0,0.0,556.0,351.2306304635762,146.7098278044517,30.23841059602649,Mensal,Inativa,
10070,"FDI, Ireland, Services redered to companies, 10070","FDI, Ireland, Services redered to companies, 10070.",2024-09-15 15:55:16,US$ (million),7.0,2004-01-01,2005-06-01,7046.0,0.0,99.31,14.312857142857142,37.480426764862095,73.85714285714286,Indeterminado,Inativa,
10071,"FDI, Israel, Total, 10071","FDI, Israel, Total, 10071.",2024-09-15 15:55:16,US$ (million),20.0,2001-06-01,2005-06-01,7046.0,0.01,7.42,0.8869999999999999,1.704610157623638,73.05,Indeterminado,Inativa,
10073,FDI - Israel - Real estate activities,FDI - Israel - Real estate activities,2024-09-15 15:55:17,US$ (million),4.0,2004-02-01,2005-01-01,7197.0,0.2,0.84,0.41,0.2933712096758417,83.75,Indeterminado,Inativa,
10074,"FDI, Israel, Wholesale and commerce intermediation, 10074","FDI, Israel, Wholesale and commerce intermediation, 10074.",2024-09-15 15:55:17,US$ (million),11.0,2004-02-01,2005-05-01,7077.0,0.0,0.23,0.0372727272727272,0.0649755198657015,41.36363636363637,Indeterminado,Inativa,
10076,FDI - Israel - Mail and telecommunications,FDI - Israel - Mail and telecommunications,2024-09-15 15:55:18,US$ (million),2.0,2004-03-01,2004-07-01,7381.0,0.01,0.02,0.015,0.0070710678118654,61.0,Indeterminado,Inativa,
10077,FDI - Israel - Manufacture of machines and equipment,FDI - Israel - Manufacture of machines and equipment,2024-09-15 15:55:18,US$ (million),3.0,2001-06-01,2004-08-01,7350.0,1.0,7.42,3.88,3.260490760606446,385.6666666666667,Indeterminado,Inativa,
10078,"FDI, Israel, Services redered to companies, 10078","FDI, Israel, Services redered to companies, 10078.",2024-09-15 15:55:18,US$ (million),11.0,2004-01-01,2005-06-01,7046.0,0.05,0.27,0.0781818181818182,0.0650873538897045,47.0,Indeterminado,Inativa,
10079,"FDI, Italy, Total, 10079","FDI, Italy, Total, 10079.",2024-09-15 15:55:25,US$ (million),50.0,2001-02-01,2005-06-01,7046.0,1.62,131.65,30.3604,33.41703622466865,31.62,Mensal,Inativa,
1008,"Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals Total rate","<p>Credit operations with nonearmarked funds (floating rate), Acquisition of vehicles-individuals, Total rate.",2024-09-15 15:55:26,% p.d.</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.2161,0.0015212839974699,0.0111641018903316,1.4538266919671097,Diária,Inativa,
10081,"FDI, Italy, Agriculture, livestock and related services, 10081","FDI, Italy, Agriculture, livestock and related services, 10081.",2024-09-15 15:55:30,US$ (million),20.0,2001-06-01,2005-06-01,7046.0,0.02,2.28,0.442,0.5246412307974199,73.05,Indeterminado,Inativa,
10082,"FDI, Italy, Accomodation and catering, 10082","FDI, Italy, Accomodation and catering, 10082.",2024-09-15 15:55:30,US$ (million),18.0,2004-01-01,2005-06-01,7046.0,0.22,2.32,0.7172222222222222,0.5576822366941437,28.72222222222222,Mensal,Inativa,
10084,"FDI, Italy, Transportation ancillary activities and travel agencies, 10084","FDI, Italy, Transportation ancillary activities and travel agencies, 10084.",2024-09-15 15:55:31,US$ (million),20.0,2001-11-01,2005-06-01,7046.0,0.0,14.02,1.5699999999999998,3.3371197792486607,65.4,Indeterminado,Inativa,
10086,"FDI, Italy, Real estate activities, 10086","FDI, Italy, Real estate activities, 10086.",2024-09-15 15:55:31,US$ (million),18.0,2004-01-01,2005-06-01,7046.0,0.03,1.45,0.5066666666666666,0.3545336622199065,28.72222222222222,Mensal,Inativa,
10087,"FDI - Italy - Recreational, cultural and sport activities","FDI - Italy - Recreational, cultural and sport activities",2024-09-15 15:55:32,US$ (million),6.0,2004-06-01,2005-06-01,7046.0,0.01,0.12,0.0699999999999999,0.0433589667773575,60.833333333333336,Indeterminado,Inativa,
10088,FDI - Italy - Commerce and repair of motor vehicles; retail sale of fuels,FDI - Italy - Commerce and repair of motor vehicles; retail sale of fuels,2024-09-15 15:55:32,US$ (million),6.0,2004-01-01,2005-06-01,7046.0,0.01,0.76,0.195,0.2926943798572156,86.16666666666667,Indeterminado,Inativa,
10089,"FDI, Italy, Wholesale and commerce intermediation, 10089","FDI, Italy, Wholesale and commerce intermediation, 10089.",2024-09-15 15:55:32,US$ (million),25.0,2001-07-01,2005-06-01,7046.0,0.22,11.22,2.0844000000000005,2.77819347778372,57.24,Indeterminado,Inativa,
1009,"Credit operations with nonearmarked funds (based on price index rate), Grantings Acquisition of vehicles-individuals","<p>Credit operations with nonearmarked funds (based on price index rate) Grantings, Acquisition of vehicles-individuals.",2024-09-15 15:55:33,c.m.u. (thousand)</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,0.0,0.0,0.0,1.4538266919671097,Diária,Inativa,
10090,"FDI, Italy, Retail and repair of articles, 10090","FDI, Italy, Retail and repair of articles, 10090.",2024-09-15 15:55:37,US$ (million),19.0,2001-02-01,2005-06-01,7046.0,0.0,1.87,0.3457894736842105,0.5826502265937151,83.21052631578948,Indeterminado,Inativa,
10091,"FDI, Italy, Construction, 10091","FDI, Italy, Construction, 10091.",2024-09-15 15:55:37,US$ (million),21.0,2001-04-01,2005-06-01,7046.0,0.05,11.27,1.1785714285714286,2.4219295731178594,72.47619047619048,Indeterminado,Inativa,
10092,FDI - Italy - Mail and telecommunications,FDI - Italy - Mail and telecommunications,2024-09-15 15:55:38,US$ (million),5.0,2001-05-01,2005-06-01,7046.0,1.95,10.83,4.224,3.7486504238192175,298.4,Indeterminado,Inativa,
10093,"FDI, Italy, Publishing, printing and reproduction of recordings, 10093","FDI, Italy, Publishing, printing and reproduction of recordings, 10093.",2024-09-15 15:55:38,US$ (million),14.0,2003-08-01,2005-06-01,7046.0,0.0,5.5,0.4007142857142856,1.4676850651789883,47.85714285714285,Indeterminado,Inativa,
10094,"FDI, Italy, Eletricity, gas and hot water, 10094","FDI, Italy, Eletricity, gas and hot water, 10094.",2024-09-15 15:55:39,US$ (million),17.0,2001-04-01,2005-06-01,7046.0,0.12,128.56,19.62294117647059,41.1111261954574,89.52941176470588,Indeterminado,Inativa,
10095,"FDI, Italy, Extraction of non-metalic ores, 10095","FDI, Italy, Extraction of non-metalic ores, 10095.",2024-09-15 15:55:39,US$ (million),7.0,2003-05-01,2005-04-01,7107.0,0.01,5.5,1.3057142857142858,1.998740079340459,100.14285714285714,Indeterminado,Inativa,
10096,"FDI, Italy, Manufacture of rubber and plastic articles, 10096","FDI, Italy, Manufacture of rubber and plastic articles, 10096.",2024-09-15 15:55:40,US$ (million),20.0,2001-09-01,2005-05-01,7077.0,0.0,2.97,0.919,0.8369361416877382,66.9,Indeterminado,Inativa,
10097,"FDI - Italy - Manufacture of cellulose, paper and paper products","FDI - Italy - Manufacture of cellulose, paper and paper products",2024-09-15 15:55:40,US$ (million),2.0,2002-02-01,2005-06-01,7046.0,0.02,1.84,0.93,1.2869343417595165,608.0,Indeterminado,Inativa,
10098,"FDI - Italy - Production of coke, petroleum, nuclear fuels, alcohol","FDI - Italy - Production of coke, petroleum, nuclear fuels, alcohol",2024-09-15 15:55:40,US$ (million),5.0,2002-05-01,2005-05-01,7077.0,0.0,4.43,2.1,1.989208385262841,219.2,Indeterminado,Inativa,
101,"Credit operations with nonearmarked funds (postset rate), Personal credits Total rate","<p>Credit operations with nonearmarked funds (postset rate), Personal credits, Total rate.",2024-09-15 15:55:41,% p.d.</p>,4641.0,1994-07-04,2012-12-31,4276.0,0.0,0.3122,0.1482524886877828,0.0417164190101876,1.4555052790346907,Diária,Inativa,
1010,"Credit operations with nonearmarked funds (based on price index rate), Balances Acquisition of vehicles-individuals","<p>Credit operations with nonearmarked funds (based on price index rate) Balances, Acquisition of vehicles-individuals.",2024-09-15 15:55:46,c.m.u. (thousand)</p>,3162.0,2000-05-31,2012-12-31,4276.0,0.0,117.0,0.5012650221378874,6.958877150275936,1.4538266919671097,Diária,Inativa,
10100,"FDI, Italy, Manufacture of machines and equipment, 10100","FDI, Italy, Manufacture of machines and equipment, 10100.",2024-09-15 15:55:50,US$ (million),28.0,2001-06-01,2005-06-01,7046.0,0.01,20.68,2.5800000000000005,4.554088110535249,52.17857142857143,Indeterminado,Inativa,
10101,"FDI, Italy, Manufacture of eletric machines, apparatus and materials, 10101","FDI, Italy, Manufacture of eletric machines, apparatus and materials, 10101.",2024-09-15 15:55:55,US$ (million),8.0,2002-12-01,2005-05-01,7077.0,0.02,25.94,5.9262500000000005,8.931800230476657,110.25,Indeterminado,Inativa,
10102,FDI - Italy - Manufacture of eletronic materials and communication apparatus,FDI - Italy - Manufacture of eletronic materials and communication apparatus,2024-09-15 15:55:56,US$ (million),4.0,2004-01-01,2005-05-01,7077.0,0.01,0.16,0.0875,0.0736545993132812,121.5,Indeterminado,Inativa,
10103,"FDI, Italy, Manufacture of furniture and other industries, 10103","FDI, Italy, Manufacture of furniture and other industries, 10103.",2024-09-15 15:55:56,US$ (million),13.0,2001-04-01,2005-06-01,7046.0,0.0,9.49,1.3676923076923075,2.6010291355735644,117.07692307692308,Indeterminado,Inativa,
10104,"FDI, Italy, Manufacture of food and beverages, 10104","FDI, Italy, Manufacture of food and beverages, 10104.",2024-09-15 15:55:57,US$ (million),22.0,2001-09-01,2005-06-01,7046.0,0.02,8.15,0.8004545454545456,1.9372549977757,62.22727272727273,Indeterminado,Inativa,
10105,"FDI, Italy, Manufacture of wood products, 10105","FDI, Italy, Manufacture of wood products, 10105.",2024-09-15 15:55:57,US$ (million),12.0,2003-04-01,2005-05-01,7077.0,0.01,1.53,0.2716666666666666,0.4184350353255314,63.41666666666666,Indeterminado,Inativa,
10106,"FDI, Italy, Manufacture of metal products, 10106","FDI, Italy, Manufacture of metal products, 10106.",2024-09-15 15:55:58,US$ (million),16.0,2001-11-01,2005-04-01,7107.0,0.01,16.3,2.245,4.325807824364524,77.9375,Indeterminado,Inativa,
10107,"FDI, Italy, Manufacture of non-metallic mineral products, 10107","FDI, Italy, Manufacture of non-metallic mineral products, 10107.",2024-09-15 15:55:58,US$ (million),8.0,2001-07-01,2004-12-01,7228.0,0.07,3.0,0.77125,0.964386370407925,156.125,Indeterminado,Inativa,
10108,"FDI, Italy, Manufacture of chemical products, 10108","FDI, Italy, Manufacture of chemical products, 10108.",2024-09-15 15:55:59,US$ (million),19.0,2001-05-01,2005-06-01,7046.0,0.01,11.94,2.7942105263157893,2.8242291294154227,78.52631578947368,Indeterminado,Inativa,
10109,"FDI, Italy, Manufacture of textiles, 10109","FDI, Italy, Manufacture of textiles, 10109.",2024-09-15 15:55:59,US$ (million),14.0,2001-12-01,2005-06-01,7046.0,0.0,13.37,1.4385714285714288,3.632157352451437,91.28571428571428,Indeterminado,Inativa,
1011,"Credit operations with nonearmarked funds (based on price index rate), Acquisition of vehicles-individuals, Balance normally performing","<p>Credit operations with nonearmarked funds (based on price index rate) Acquisition of vehicles-individuals, Balance normally performing.",2024-09-15 15:56:00,c.m.u. (thousand)</p>,151.0,2000-06-01,2012-12-01,4306.0,0.0,11.0,0.1456953642384106,1.2617308270434306,30.23841059602649,Mensal,Inativa,
10110,"FDI, Italy, Manufacture and assembly of motor vehicles, trailers, vehicle bodies, 10110","FDI, Italy, Manufacture and assembly of motor vehicles, trailers, vehicle bodies, 10110.",2024-09-15 15:56:00,US$ (million),29.0,2001-12-01,2005-06-01,7046.0,0.08,69.54,16.973103448275864,21.67919099430345,44.06896551724138,Indeterminado,Inativa,
10111,FDI - Italy - Manufacture of other transportation equipment,FDI - Italy - Manufacture of other transportation equipment,2024-09-15 15:56:01,US$ (million),1.0,2002-01-01,2002-01-01,8293.0,1.24,1.24,1.24,,,Indeterminado,Inativa,
10112,FDI - Italy - Financial intermediation,FDI - Italy - Financial intermediation,2024-09-15 15:56:01,US$ (million),4.0,2003-08-01,2005-05-01,7077.0,0.06,7.02,3.1125000000000003,3.559394845569492,159.75,Indeterminado,Inativa,
10115,"FDI, Italy, Preparation of leather and articles of leather articles and shoes, 10115","FDI, Italy, Preparation of leather and articles of leather articles and shoes, 10115.",2024-09-15 15:56:02,US$ (million),11.0,2003-12-01,2005-01-01,7197.0,0.5,3.5,1.6700000000000002,0.9988893832652342,36.09090909090909,Mensal,Inativa,
10116,FDI - Italy - Insurance and private social security plan,FDI - Italy - Insurance and private social security plan,2024-09-15 15:56:02,US$ (million),2.0,2001-02-01,2002-02-01,8262.0,2.61,14.13,8.370000000000001,8.145870119269029,182.5,Indeterminado,Inativa,
